id,name_display,brand_display,image_url,buy_url,price_num,rating_num,sold_num,gender,year,bag_text
216,Parfum The Scent Absolute for Men EDP 100 ml Product,Hugo Boss,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/ad22728122f347bcaa14593fdabe84a3~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-the-scent-absolute-for-men-edp-100-ml-product-1731424210516215785,1250000,4.9,60.0,Pria,2019.0,hugo_boss hugo_boss hugo_boss warm_spicy warm_spicy fruity fruity woody woody ginger maninka vetiver
217,Parfum 1981 Los Angeles for Women EDT 100 ml Product,Guess,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/188e51f854254a1e9eabeae092cfa2aa~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-fragrance-world-dear-ch-rry-for-women-edp-100-ml-1730273333572765673,395000,4.9,50.0,Wanita,2019.0,guess guess guess sweet sweet fruity fruity floral floral red_currant mandarin_orange pear peony orange_blossom jasmine orange praline musk ambroxan cedar vanilla
218,Parfum L'Amour for Women EDP 100 ml Product,Lalique,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/e2aeb7bc713942ec96a877b7bf4b53ad~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-l-amour-for-women-edp-100-ml-product-1730273327655716841,555000,5.0,50.0,Wanita,2013.0,lalique lalique lalique white_floral white_floral citrus citrus woody woody neroli bergamot rose jasmine tuberose gardenia cedar musk sandalwood
219,Parfum Zimaya by Afnan Abadi Opulent for Men EDP 100 ml,Zimaya,https://images.tokopedia.net/img/cache/200-square/o3syd0/1997/1/1/ef3dc9546afc4f9ca9a7e8533eee82f1~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-zimaya-by-afnan-abadi-opulent-for-men-edp-100-ml-1731947806547806185,330000,5.0,80.0,Pria,,zimaya zimaya zimaya citrus citrus aromatic aromatic fresh_spicy fresh_spicy grapefruit ginger bergamot water_notes sage rosemary geranium ambroxan amber labdanum
220,Parfum Fragrance World Hartnell for Men EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/5ad425abee3947308ed6a2965adc3881~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-hartnell-for-men-edp-100-ml,235000,4.9,80.0,Pria,,fragrance_world fragrance_world fragrance_world oud oud sweet sweet warm_spicy warm_spicy clary_sage lavender bergamot saffron praline agarwood_oud cedar
221,Parfum Mancera Tonka Cola For Unisex EDP 120 ml,Mancera,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/a59aa0d060e2463f91ebd1efc653eaa8~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-mancera-tonka-cola-for-unisex-edp-120-ml-1729580314848167913,1550000,4.9,70.0,Unisex,2022.0,mancera mancera mancera warm_spicy warm_spicy sweet sweet cola cola cherry sicilian_lemon nutmeg cinnamon cola indonesian_patchouli_leaf orange_blossom tonka_bean vanilla benzoin labdanum
222,Parfum Guy Laroche Drakkar Noir Intense for Men EDP 100 ml Product,Guy Laroche,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/a5cc1445199e41a88bd756f989adf5ce~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-guy-laroche-drakkar-noir-intense-for-men-edp-100-ml-product-1729590425711118313,495000,4.9,40.0,Pria,2022.0,guy_laroche guy_laroche guy_laroche aromatic aromatic fresh_spicy fresh_spicy herbal herbal wormwood coriander rosemary bergamot clary_sage lavender juniper_berries patchouli moss lavender suede
223,Parfum Sauvage for Men Elixir 60 ml Product,Dior,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/c6347b47bbbb4f528bb19ee9c94c15eb~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-sauvage-for-men-elixir-60-ml-product-1731424196143974377,2650000,5.0,50.0,Pria,2021.0,dior dior dior warm_spicy warm_spicy aromatic aromatic woody woody nutmeg cinnamon cardamom grapefruit lavender licorice sandalwood amber patchouli vetiver
224,Parfum Rasasi Deep Blue for Men EDP 100 ml,Rasasi,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/fdc16a21c5b745ca8f1299e35b3d1b1b~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/rasasi-deep-blue-for-unisex-edp-100-ml,245000,4.9,70.0,Unisex,,rasasi rasasi rasasi citrus citrus aquatic aquatic floral floral citruses mandarin_orange melon floral_notes rose jasmine musk woody_notes amber
225,Parfum Fragrance World Proud of You Tbc for Men EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/o3syd0/1997/1/1/56279f3cce594e49bb9f943f01e5df43~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-proud-of-you-tbc-for-men-edp-100-ml-1730790968567891615,235000,5.0,100.0,Pria,,fragrance_world fragrance_world fragrance_world tobacco tobacco warm_spicy warm_spicy sweet sweet black_pepper cardamom sage elemi tobacco cinnamon chestnut vanilla bourbon_vanilla amber guaiac_wood
226,Parfum Tad Angel by Afnan Pink Blossom for Women EDP 100 ml,Tad Angel,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/5118a8240bdf4c53b60ca36785a5d172~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/tad-angel-by-afnan-pink-blossom-for-women-edp-100-ml,165000,5.0,100.0,Wanita,,tad_angel tad_angel tad_angel white_floral white_floral citrus citrus sweet sweet orange_blossom bergamot tuberose indian_jasmine madagascar_vanilla white_musk cedar
227,Parfum Rasasi Entebaa Pour Homme for Men EDP 100 ml,Rasasi,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/b5fe337b3983441cbcc356d0849033c8~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/rasasi-entebaa-pour-homme-for-men-edp-100-ml,420000,5.0,50.0,Pria,,rasasi rasasi rasasi citrus citrus woody woody sweet sweet citruses lemon lime plum floral_notes woodsy_notes vanilla musk amber patchouli
228,Parfum Fragrance World Tragedy for Men EDP 80 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/5f88e184c5cf42069c17df014f1a77e5~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-fragrance-world-tragedy-for-men-edp-80-ml-1729628666413157353,235000,5.0,100.0,Pria,,fragrance_world fragrance_world fragrance_world boozy boozy woody woody sweet sweet brandy woodsy_notes tonka_bean amber
229,Parfum Linn Young Club 420 Exclusive Women Pink for Women EDP 100 ml,Linn Young,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/b9b7bfe30d154fcaa33b4c0f25f36968~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/linn-young-club-420-exclusive-women-pink-for-women-edp-100-ml,145000,4.9,60.0,Wanita,,linn_young linn_young linn_young fruity fruity sweet sweet aldehydic aldehydic champagne fruity_notes peach_blossom white_musk woody_notes amber
230,Parfum Emper Presidente for Men EDT 100ml,Emper,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/f012437f86a84b638ec549ecfc3f4b6d~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-emper-presidente-for-men-edt-100ml-1729652789201307625,250000,5.0,50.0,Pria,,emper emper emper aromatic aromatic fresh_spicy fresh_spicy citrus citrus lemon bergamot black_pepper nutmeg mint lavender vetiver cedar musk
231,Parfum Jeanne Arthes Boum Rainbow for Women EDP 100 ml,Jeanne Arthes,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/b1bc08dcac344d538100f3e1dcb51248~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-jeanne-arthes-boum-rainbow-for-women-edp-100-ml-1729600942076626921,140000,4.9,90.0,Wanita,,jeanne_arthes jeanne_arthes jeanne_arthes fruity fruity sweet sweet tropical tropical watermelon grapefruit lemon pineapple passionfruit jasmine musk sandalwood
232,Parfum Parfum Rasasi Diamonte Heavenly for Women EDP 100 ml Product,Rasasi,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/7bb88c19ea724507ac3f5ca0eabc049b~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/rasasi-diamonte-heavenly-for-women-edp-100-ml-product,260000,4.9,80.0,Wanita,2022.0,rasasi rasasi rasasi floral floral fruity fruity sweet sweet peach mandarin_orange bergamot jasmine gardenia lily-of-the-valley vanilla honey musk patchouli
233,Parfum Fragrance World Velvet Rouge for Unisex EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/a46f37118f58432891b77b812fceb22c~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-fragrance-world-velvet-rouge-for-unisex-edp-100-ml-1729641381103373289,235000,5.0,80.0,Unisex,,fragrance_world fragrance_world fragrance_world rose rose floral floral earthy earthy white_tea pink_pepper rose jasmine iris patchouli vetiver musk
234,Parfum Pendora Wayfarer for Men EDP 100 ml,Pendora Scents,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/209898cc0a8340de87b920fdb7bd8b54~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-pendora-wayfarer-for-men-edp-100-ml-1729639171111947241,255000,5.0,60.0,Pria,,pendora_scents pendora_scents pendora_scents aromatic aromatic fresh_spicy fresh_spicy citrus citrus lemon ginger lavender mint cardamom juniper apple geranium haitian_vetiver tonka_bean amberwood
235,Parfum Fahrenheit For Men EDT 100ml,Dior,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/c0e0d3e6bda244f59c8eecf726e898d5~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-fahrenheit-for-men-edt-100ml-1731424196557899753,1850000,5.0,40.0,Pria,1988.0,dior dior dior leather leather aromatic aromatic woody woody nutmeg_flower lavender cedar chamomile violet_leaf nutmeg cedar sandalwood leather vetiver musk amber
236,Parfum Fragrance World Nudo Exotic Flowers for Women EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/o3syd0/1997/1/1/c7653ed9cbde4c158e126129ba7272e2~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-nudo-exotic-flowers-for-women-edp-100-ml,300000,4.9,80.0,Wanita,,fragrance_world fragrance_world fragrance_world white_floral white_floral fruity fruity fresh fresh peach litchi bergamot orange_blossom peony jasmine petalia musk moss woody_notes
237,Parfum Fragrance World Coffee Collection Irish Coffee for Unisex EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/f4f8ac5330b04e3fa050bd02664849a6~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-coffee-collection-irish-coffee-for-unisex-edp-100-ml,425000,5.0,70.0,Unisex,,fragrance_world fragrance_world fragrance_world coffee coffee boozy boozy sweet sweet black_pepper davana irish_coffee_accord bran rum rose coffee cognac patchouli caramel sandalwood oak
238,Parfum Lattafa Fakhar Gold For Unisex EDP 100 ml,Lattafa,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/3825d8f6033b458f8147985c03686fea~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-lattafa-fakhar-gold-for-unisex-edp-100-ml-1729693510887050217,350000,5.0,60.0,Unisex,2023.0,lattafa lattafa lattafa white_floral white_floral amber amber tuberose tuberose grapefruit pink_pepper cardamom tuberose solar_notes artemisia amber cashmeran labdanum leather
239,Parfum Weekend for Men EDT 100 ml Product,Burberry,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/5f129ccb3a2b4c2e809045bdec24de61~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-weekend-for-men-edt-100-ml-product-1731424229167171561,535000,5.0,40.0,Pria,1997.0,burberry burberry burberry citrus citrus fresh fresh aromatic aromatic lemon grapefruit bergamot pineapple ivy oakmoss sandalwood honey musk amber
240,Parfum Linn Young Ultimate Life Black for Men EDT 125 ml,Linn Young,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/c3374ab756ab45c4b9c5633e35797ad4~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-linn-young-ultimate-life-black-for-men-edt-125-ml-1729700232225131497,150000,4.9,60.0,Pria,,linn_young linn_young linn_young fresh_spicy fresh_spicy amber amber citrus citrus bergamot pepper lavender sichuan_pepper pink_pepper ambroxan cedar labdanum
241,Parfum 212 NYC for Men EDT 100 ml Product,Carolina Herrera,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/6c19851b2e254b9f92a77e75405ed30e~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-212-nyc-for-men-edt-100-ml-product-1731424197660805097,1100000,5.0,40.0,Pria,1999.0,carolina_herrera carolina_herrera carolina_herrera green green citrus citrus aromatic aromatic green_notes grapefruit spices bergamot ginger violet gardenia sage musk sandalwood incense guaiac_wood
242,Parfum Emper Legend Intense for Men EDT 100 ml,Emper,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/fbf628b7f0154f67825e6f85f802ef6a~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/emper-legend-intense-for-men-edt-100-ml,343750,5.0,40.0,Pria,,emper emper emper aromatic aromatic citrus citrus woody woody lemon grapefruit lavender nutmeg coriander tonka_bean musk oakmoss
243,Parfum Her Secret Temptation for Women EDT 80 ml,Antonio Banderas,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/037c898cd9a44e67844109f4031d0665~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-her-secret-temptation-for-women-edt-80-ml-1729615988362610665,285000,5.0,50.0,Wanita,2017.0,antonio_banderas antonio_banderas antonio_banderas sweet sweet floral floral powdery powdery pink_pepper neroli iris rose jasmine sugar_cane patchouli amber musk
244,Parfum One Shock for Her EDT 200 ml Product,Calvin Klein,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/b530cca0d77d46c581efb7c2c8d72860~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-one-shock-for-her-edt-200-ml-product-1731424193465518057,575000,4.8,40.0,Wanita,2011.0,calvin_klein calvin_klein calvin_klein sweet sweet fruity fruity vanilla vanilla passion_flower red_poppy peony blackberry dark_chocolate narcissus jasmine vanilla musk amber patchouli
245,Parfum Maison Joe Winn Cherry D`Amour EDP for Unisex 100 ml,Maison Joe Winn,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/20a47ae39a884994bc36a877c58cc578~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/maison-joe-winn-cherry-d-amour-edp-for-unisex-100-ml,395000,5.0,60.0,Unisex,,maison_joe_winn maison_joe_winn maison_joe_winn cherry cherry sweet sweet almond almond sour_cherry bitter_almond liquor sour_cherry plum turkish_rose jasmine_sambac tonka_bean vanilla peru_balsam cinnamon
246,Parfum Mancera Red Tbc Intense Extrait de Parfum 120 ml Product,Mancera,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/7afb4719d1e84b7b8989725b44c875f3~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/mancera-red-tbc-intense-for-unisex-extrait-de-parfum-120-ml-product,1800000,5.0,60.0,Unisex,2023.0,mancera mancera mancera warm_spicy warm_spicy tobacco tobacco woody woody pear cinnamon incense agarwood_oud tobacco leather jasmine patchouli vetiver musk vanilla guaiac_wood ambergris
247,Parfum Armaf Tres Nuit Valentina for Women EDP 100 ml,Armaf,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/94a4fe4a52924d949c2e2a5dc593be28~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/armaf-tres-nuit-valentina-for-women-edp-100-ml,420000,5.0,70.0,Wanita,,armaf armaf armaf rose rose fruity fruity fresh fresh lychee rhubarb bergamot turkish_rose peony petalia cashmeran cedar vetiver
248,Parfum Afnan Souvenir Floral Bouquet for Women EDP 100 ml,Afnan,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/d3b59f391a394d4da0a0fb31f815cddd~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-afnan-souvenir-floral-bouquet-for-women-edp-100-ml-1729930417334619113,540000,5.0,100.0,Wanita,,afnan afnan afnan floral floral rose rose fruity fruity lychee rhubarb bergamot turkish_rose peony vanilla cashmeran musk amber
249,Parfum Dynamique Maryam for Unisex EDP 100 ml,Dynamique,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/4c4c45a6b2414dbdbe5c3f492d3286e4~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/dynamique-maryam-for-unisex-edp-100-ml,125000,4.8,60.0,Unisex,,dynamique dynamique dynamique white_floral white_floral sweet sweet fruity fruity pear bergamot pink_pepper tuberose jasmine ylang-ylang patchouli amber musk
250,Parfum Armaf Radical Blue for Men EDP 100 ml,Armaf,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/e342932d83cd4b4e91693c92484f8322~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-armaf-radical-blue-for-men-edp-100-ml-1729628692716620777,310000,5.0,40.0,Pria,,armaf armaf armaf aromatic aromatic sweet sweet herbal herbal watermelon verbena lavender basil chocolate cashmeran patchouli
251,Parfum Fragrance World Pride Marine Red Moon for Men EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/06f1723b502f4184a70735b9aaf6a450~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-pride-marine-red-moon-for-men-edp-100-ml,235000,5.0,100.0,Pria,,fragrance_world fragrance_world fragrance_world aromatic aromatic marine marine fresh_spicy fresh_spicy bergamot pink_pepper artemisia lavender iris sage suede saffron musk vetiver patchouli caramel
252,Parfum La Rive Move On for Men EDT 100 ml,La Rive,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/e8681683030b4eddb3f73aed9a72262f~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-la-rive-move-on-for-men-edt-100-ml-1730168350796580841,165000,5.0,80.0,Pria,,la_rive la_rive la_rive aromatic aromatic citrus citrus fresh_spicy fresh_spicy lemon ginger lavender mint cardamom juniper apple geranium vetiver tonka_bean amberwood
253,Parfum Fragrance World Pride Red Moon for Men EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/3e1ea14ec24a41a99362b340c537841c~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-pride-red-moon-for-men-edp-100-ml,235000,5.0,100.0,Pria,,fragrance_world fragrance_world fragrance_world aromatic aromatic citrus citrus musky musky bitter_orange lavender mint clary_sage ambroxan ambrette_musk_mallow
254,Parfum Zimaya by Afnan A Fairy Tale for Unisex Extrait de Parfum 100 ml,Zimaya,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/cadb40b9576540a089fe4eecda56df19~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/zimaya-by-afnan-a-fairy-tale-for-unisex-extrait-de-parfum-100-ml,245000,5.0,80.0,Unisex,,zimaya zimaya zimaya citrus citrus woody woody floral floral bergamot lemon neroli marigold black_currant violet jasmine cyclamen amber musk vetiver cedar
255,Parfum Emir Lueur D Espoir Arena for Unisex EDP 100 ml,Emir,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/dcbbf643e10d48d6b13e55e7479a643d~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-emir-lueur-d-espoir-arena-for-unisex-edp-100-ml-1729639971345501161,425000,4.9,100.0,Unisex,,emir emir emir rose rose fresh fresh fruity fruity lychee ginger bergamot peony cocoa turkish_rose patchouli ambroxan
256,Parfum Rue Broca by Afnan Pride Pour Femme for Women EDP 100 ml,Rue Broca,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/f1721326683142fd8f5d6ce826e44ea4~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-rue-broca-by-afnan-pride-pour-femme-for-women-edp-100-ml-1729732823839378409,260000,5.0,80.0,Wanita,,rue_broca rue_broca rue_broca citrus citrus white_floral white_floral fresh fresh bergamot green_apple mandarin_orange orange_blossom neroli jasmine musk cedar vanilla
257,Parfum Pendora Gravity Bleu for Men EDP 100 ml,Pendora Scents,https://images.tokopedia.net/img/cache/200-square/o3syd0/1997/1/1/a95452eb66784f5fab6a6a9113c4e7b9~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-pendora-gravity-bleu-for-men-edp-100-ml-1731149647934883817,255000,5.0,40.0,Pria,,pendora_scents pendora_scents pendora_scents citrus citrus aromatic aromatic woody woody grapefruit lemon mint pink_pepper ginger nutmeg jasmine incense vetiver cedar sandalwood
258,Parfum La Rive Glow for Women EDP 100 ml,La Rive,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/cf87499cc4da4a21b11468c152315864~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-la-rive-glow-for-women-edp-100-ml-1729634010991725545,165000,5.0,30.0,Wanita,2018.0,la_rive la_rive la_rive floral floral fruity fruity citrus citrus quince grapefruit hyacinth jasmine musk iris cedar amber
259,Parfum Montale Paris Chocolate Greedy for Unisex EDP 100 ml Product,Montale,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/00822b78a7334e2fa283f1b23ae1cf21~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-montale-paris-chocolate-greedy-for-unisex-edp-100-ml-product-1729632469631863785,1295000,4.6,40.0,Unisex,2007.0,montale montale montale sweet sweet cacao cacao gourmand gourmand cacao vanilla tonka_bean dried_fruits bitter_orange coffee vanilla cacao
260,Parfum La Rive Cabana for Men EDT 90ml,La Rive,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/6ca30acb2488447db8ce7b9ad2455ebf~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-la-rive-cabana-for-men-edt-90ml-1729634010659326953,165000,4.9,50.0,Pria,,la_rive la_rive la_rive warm_spicy warm_spicy aromatic aromatic vanilla vanilla cardamom cinnamon eucalyptus clove lavender vanilla moss
261,Parfum XY for Men EDT 100 ml Product,Hugo Boss,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/faefd3247e3d4d6582e683dfdfae398a~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-xy-for-men-edt-100-ml-product-1731424205339265001,695000,5.0,50.0,Pria,2007.0,hugo_boss hugo_boss hugo_boss green green aromatic aromatic fresh_spicy fresh_spicy pear_leaf cedar bergamot mint basil musk patchouli cedar
262,Parfum Dynamique Oud Intense for Men EDP 100 ml,Dynamique,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/e71d1550d93f46fc9ef80a7ecd8db5c0~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/dynamique-oud-intense-for-men-edp-100-ml,125000,4.9,30.0,Pria,,dynamique dynamique dynamique oud oud leather leather warm_spicy warm_spicy agarwood_oud rose saffron leather amber musk woody_notes
263,Parfum Dynamique Extreme Noir for Men EDP 100 ml,Dynamique,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/a332f26c8be744bdbffae8082f71ec16~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/dynamique-extreme-noir-for-men-edp-100-ml,125000,4.8,40.0,Pria,,dynamique dynamique dynamique warm_spicy warm_spicy sweet sweet gourmand gourmand cardamom nutmeg saffron mandarin kulfi rose jasmine orange_blossom vanilla amber sandalwood
264,Parfum Terre D H Eau Tres Fraiche for Men EDT 125 ml Refill,Hermes,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2024/10/7/7154bea8-c6fc-4bbb-a10b-11d0bbff9886.jpg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-terre-d-h-eau-tres-fraiche-for-men-edt-125-ml-refill-1731424198826821609,950000,4.9,30.0,Pria,2014.0,hermes hermes hermes citrus citrus fresh fresh aquatic aquatic orange citruses water_notes geranium woody_notes cedar patchouli
265,Parfum Escada Magnetism for Women EDP 75 ml Product,Escada,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/c6fe9011de44425bbb9e6fdcd8f3ae79~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-escada-magnetism-for-women-edp-75-ml-product-1731424233453553641,625000,5.0,40.0,Wanita,2003.0,escada escada escada sweet sweet fruity fruity green green red_berries black_currant cassia litchi green_leaves basil almond_blossom iris caramel vanilla patchouli benzoin musk
266,Parfum By Marciano for Women EDP 100ml Product,Guess,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/22e6d2e0381b41d194dc3e50fc363623~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-by-marciano-for-women-edp-100ml-product-1730273334186248169,395000,4.9,50.0,Wanita,2007.0,guess guess guess vanilla vanilla sweet sweet citrus citrus curacao cardamom carambola_star_fruit honeysuckle jasmine peony vanilla musk woody_notes
267,Parfum Dunhill London Desire Extreme for Men EDT 100 ml,Dunhill,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/826e4d4f3e5d438188953269befa1c29~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-dunhill-london-desire-extreme-for-men-edt-100-ml-1731424233558607849,485000,4.8,30.0,Pria,2017.0,dunhill dunhill dunhill citrus citrus leather leather aromatic aromatic blood_orange bergamot saffron cypress clary_sage leather patchouli amber vetiver
268,Parfum Fragrance World Just Azraq for Men EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/60b4598b139c4d20a7e267aa995b7668~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-just-azraq-for-men-edp-100-ml,300000,5.0,50.0,Pria,,fragrance_world fragrance_world fragrance_world citrus citrus aromatic aromatic woody woody grapefruit lemon mint pink_pepper ginger nutmeg jasmine melon incense vetiver cedar sandalwood
269,Parfum Khadlaj Wow Oud for Unisex EDP 100 ml,Khadlaj,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/73cb153418494382ae45220719485e1b~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/khadlaj-wow-oud-for-unisex-edp-100-ml,245000,4.9,50.0,Unisex,,khadlaj khadlaj khadlaj oud oud sweet sweet warm_spicy warm_spicy saffron rose agarwood_oud praline vanilla amber
270,Parfum Fragrance World Coffee Collection Caramel Macchiato for Unisex EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/679b7941d13449a3a57f21b3f0501cd9~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-coffee-collection-caramel-macchiato-for-unisex-edp-100-ml,425000,5.0,50.0,Unisex,,fragrance_world fragrance_world fragrance_world sweet sweet coffee coffee gourmand gourmand plum dates cappuccino cedar patchouli caramel vanilla amber
